ID,CabinDeck,CabinSide,CabinRegion,Home,Destination,AgeGroup,Age,FamilySize,GroupSize,Commodities,ProductBills,ServiceBills,TotalBills,NoBills,Solo,VIP,CryoSleep,Transported,TrainSet
6751_02,E,S,2,Mars,D3,Adult,31,9,2,0,0,0,0,True,False,False,True,False,True
6752_01,E,S,2,Earth,D3,Adult,23,10,3,2,904,699,1603,False,False,False,False,,False
6752_02,G,S,4,Earth,D1,Adult,38,10,3,3,0,672,672,False,False,False,False,,False
6752_03,F,S,5,Earth,D3,Adult,20,10,3,3,6,769,775,False,False,False,False,,False
6753_01,B,P,1,Europa,D3,Adult,50,2,2,0,0,0,0,True,False,False,True,True,True
6753_02,B,P,1,Europa,D3,Adult,25,2,2,0,0,0,0,True,False,False,False,False,True
6754_01,C,S,1,Europa,D3,Adult,25,3,1,3,4209,898,5107,False,True,True,False,True,True
6755_01,F,P,5,Earth,D3,Adult,31,11,1,1,0,1155,1155,False,True,False,False,,False
6756_01,F,P,5,Earth,D3,Adult,23,7,3,3,12,745,757,False,False,False,False,False,True
6756_02,G,P,4,Earth,D2,Adult,46,7,3,3,743,10,753,False,False,False,False,True,True
6756_03,G,P,4,Earth,D3,Child,0,7,3,0,0,0,0,True,False,False,False,True,True
6757_01,F,S,5,Mars,D3,Adult,53,3,1,2,635,1964,2599,False,True,False,False,False,True
6758_01,F,P,5,Earth,D1,Adult,25,11,1,3,600,101,701,False,True,False,False,False,True
6759_01,G,P,4,Earth,D2,Adult,28,5,1,0,0,0,0,True,True,False,True,,False
6760_01,F,P,5,Mars,D2,Adult,30,4,1,3,1373,56,1429,False,True,False,False,True,True
6761_01,F,P,5,Mars,D3,Adult,18,3,2,0,0,0,0,True,False,False,True,True,True
6761_02,E,P,2,Mars,D3,Adult,20,7,2,0,0,0,0,True,False,False,False,False,True
6762_01,F,S,5,Earth,D1,Adult,54,6,1,1,704,0,704,False,True,False,False,False,True
6763_01,G,P,4,Earth,D3,Adult,20,5,1,4,822,130,952,False,True,False,False,True,True
6764_01,F,S,5,Mars,D3,Adult,32,3,2,3,756,2937,3693,False,False,False,False,False,True
6764_02,F,S,5,Mars,D3,Adult,31,3,2,4,2398,201,2599,False,False,False,False,True,True
6765_01,F,S,5,Mars,D3,Adult,55,7,1,0,0,0,0,True,True,False,True,True,True
6766_01,G,P,4,Earth,D2,Teen,16,3,3,3,3,536,539,False,False,False,False,False,True
6766_02,G,P,4,Earth,D3,Child,0,10,3,0,0,0,0,True,False,False,True,True,True
6766_03,G,P,4,Earth,D3,Child,3,10,3,0,0,0,0,True,False,False,True,True,True
6767_01,F,S,5,Mars,D3,Adult,36,8,2,4,3,2615,2618,False,False,False,False,,False
6767_02,F,S,5,Mars,D3,Adult,27,8,2,3,582,134,716,False,False,False,False,,False
6768_01,G,S,4,Earth,D3,Adult,66,8,1,3,429,1295,1724,False,True,False,False,,False
6769_01,F,S,5,Mars,D3,Teen,14,2,1,0,0,0,0,True,True,False,True,,False
6770_01,B,P,1,Europa,D1,Adult,29,4,3,0,0,0,0,True,False,False,True,,False
6770_02,B,P,1,Europa,D1,Adult,34,4,3,0,0,0,0,True,False,False,True,,False
6770_03,B,P,1,Europa,D1,Teen,13,4,3,0,0,0,0,True,False,False,True,,False
6771_01,F,S,5,Earth,D3,Adult,47,2,1,2,4,898,902,False,True,False,False,,False
6772_01,G,P,4,Earth,D3,Adult,26,13,2,0,0,0,0,True,False,False,True,,False
6772_02,F,P,5,Earth,D3,Adult,50,13,2,3,514,280,794,False,False,False,False,,False
6773_01,F,P,5,Earth,D3,Adult,33,8,1,2,0,3094,3094,False,True,False,False,False,True
6774_01,G,P,4,Earth,D3,Adult,45,8,3,0,0,0,0,True,False,False,True,True,True
6774_02,G,P,4,Earth,D3,Child,6,8,3,0,0,0,0,True,False,False,True,False,True
6774_03,F,P,5,Earth,D3,Adult,33,8,3,1,704,0,704,False,False,False,False,False,True
6775_01,G,S,4,Earth,D1,Teen,14,0,1,0,0,0,0,True,True,False,True,True,True
6776_01,F,P,5,Earth,D1,Adult,24,9,1,2,0,692,692,False,True,False,False,False,True
6777_01,C,P,1,Europa,D1,Adult,38,1,1,0,0,0,0,True,True,False,True,,False
6778_01,F,S,5,Earth,D3,Adult,47,9,1,2,758,1417,2175,False,True,False,False,False,True
6779_01,B,S,1,Europa,D3,Adult,37,9,4,4,8190,323,8513,False,False,False,False,True,True
6779_02,B,S,1,Europa,D1,Teen,14,5,4,0,0,0,0,True,False,False,True,True,True
6779_03,B,S,1,Europa,D3,Adult,44,5,4,0,0,0,0,True,False,False,True,True,True
6779_04,B,S,1,Europa,D3,Child,11,5,4,0,0,0,0,True,False,False,False,True,True
6780_01,C,S,1,Europa,D1,Teen,15,3,2,0,0,0,0,True,False,False,True,True,True
6780_02,C,S,1,Europa,D3,Adult,39,3,2,3,1502,2167,3669,False,False,False,False,True,True
6781_01,A,S,1,Europa,D1,Adult,59,5,1,0,0,0,0,True,True,False,True,,False
6782_01,F,S,5,Earth,D2,Teen,15,4,1,2,533,72,605,False,True,False,False,False,True
6783_01,G,P,4,Earth,D3,Adult,43,2,1,0,0,0,0,True,True,False,True,,False
6784_01,G,S,4,Earth,D1,Adult,60,11,2,2,0,706,706,False,False,False,False,False,True
6784_02,G,S,4,Earth,D3,Adult,49,11,2,2,366,401,767,False,False,False,False,True,True
6785_01,G,P,4,Earth,D3,Adult,30,6,1,0,0,0,0,True,True,False,True,,False
6786_01,F,P,5,Earth,D2,Adult,23,9,1,3,173,1060,1233,False,True,False,False,False,True
6787_01,F,P,5,Earth,D3,Child,9,11,7,0,0,0,0,True,False,False,False,True,True
6787_02,F,P,5,Earth,D3,Child,0,11,7,0,0,0,0,True,False,False,True,False,True
6787_03,F,P,5,Earth,D3,Teen,17,7,7,4,1902,121,2023,False,False,False,False,False,True
6787_04,F,P,5,Earth,D2,Adult,42,11,7,0,0,0,0,True,False,False,True,True,True
6787_05,F,P,5,Earth,D3,Teen,16,11,7,0,0,0,0,True,False,False,True,True,True
6787_06,F,P,5,Earth,D1,Child,0,11,7,0,0,0,0,True,False,False,False,True,True
6787_07,F,P,5,Earth,D3,Adult,26,11,7,3,38,743,781,False,False,False,False,False,True
6788_01,G,P,4,Earth,D3,Adult,56,5,1,3,736,73,809,False,True,False,False,False,True
6789_01,D,P,1,Mars,D1,Adult,26,4,1,1,0,866,866,False,True,False,False,True,True
6790_01,G,S,4,Earth,D2,Adult,33,8,1,3,11,757,768,False,True,False,False,,False
6791_01,E,S,2,Earth,D1,Adult,33,6,1,2,1658,0,1658,False,True,False,False,,False
6792_01,F,P,5,Mars,D3,Adult,41,2,1,4,2383,215,2598,False,True,False,False,True,True
6793_01,B,P,1,Europa,D3,Adult,42,3,2,3,2062,113,2175,False,False,False,False,,False
6793_02,B,P,1,Europa,D3,Teen,17,3,2,0,0,0,0,True,False,False,True,,False
6794_01,D,S,1,Mars,D3,Adult,27,9,1,3,1000,56,1056,False,True,False,False,True,True
6795_01,E,P,2,Mars,D3,Adult,18,2,1,3,732,1344,2076,False,True,True,False,,False
6796_01,G,P,4,Earth,D3,Adult,31,10,1,3,0,704,704,False,True,False,False,False,True
6797_01,F,P,5,Earth,D3,Adult,34,6,1,4,38,822,860,False,True,False,False,,False
6798_01,F,P,5,Earth,D3,Adult,40,9,1,3,61,745,806,False,True,False,False,True,True
6799_01,C,S,1,Europa,D1,Adult,40,4,1,0,0,0,0,True,True,False,True,True,True
6800_01,G,P,4,Earth,D3,Teen,15,3,1,0,0,0,0,True,True,False,True,True,True
6801_01,B,S,1,Europa,D3,Adult,50,5,1,4,7429,537,7966,False,True,True,False,True,True
6802_01,A,P,1,Europa,D1,Adult,42,1,1,4,516,2435,2951,False,True,False,False,False,True
6803_01,F,S,5,Earth,D3,Adult,46,6,1,3,453,146,599,False,True,False,False,,False
6804_01,F,S,5,Earth,D3,Adult,35,5,1,3,762,109,871,False,True,False,False,,False
6805_01,E,S,2,Europa,D3,Adult,50,6,1,4,996,753,1749,False,True,False,False,False,True
6806_01,G,S,4,Earth,D3,Adult,39,11,1,3,893,14,907,False,True,False,False,True,True
6807_01,F,P,5,Earth,D1,Adult,40,3,2,3,1091,66,1157,False,False,False,False,,False
6807_02,G,P,4,Earth,D3,Adult,26,13,2,0,0,0,0,True,False,False,True,,False
6808_01,F,P,5,Earth,D3,Adult,27,9,1,3,192,637,829,False,True,False,False,False,True
6809_01,E,P,2,Earth,D3,Adult,43,6,1,3,9,779,788,False,True,False,False,,False
6810_01,E,S,2,Mars,D3,Adult,20,7,5,0,0,0,0,True,False,False,True,True,True
6810_02,E,S,2,Mars,D3,Adult,30,7,5,3,2021,768,2789,False,False,False,False,True,True
6810_03,E,S,2,Mars,D3,Teen,16,7,5,0,0,0,0,True,False,False,True,True,True
6810_04,E,S,2,Mars,D3,Adult,36,7,5,0,0,0,0,True,False,False,True,True,True
6810_05,E,S,2,Mars,D1,Adult,68,7,5,0,0,0,0,True,False,False,True,True,True
6811_01,G,P,4,Earth,D2,Adult,41,5,1,0,0,0,0,True,True,False,True,,False
6812_01,G,S,4,Earth,D3,Adult,31,13,2,3,227,496,723,False,False,False,False,,False
6812_02,G,S,4,Earth,D3,Adult,23,13,2,2,0,816,816,False,False,False,False,,False
6813_01,F,P,5,Earth,D1,Adult,22,7,1,5,367,370,737,False,True,False,False,False,True
6814_01,E,S,2,Mars,D1,Adult,36,8,1,3,7816,1339,9155,False,True,False,False,True,True
6815_01,F,S,5,Earth,D3,Adult,25,1,1,4,478,423,901,False,True,False,False,,False
6816_01,G,P,4,Earth,D1,Child,3,12,6,0,0,0,0,True,False,False,True,False,True
6816_02,G,P,4,Earth,D3,Adult,28,12,6,2,0,1019,1019,False,False,False,False,False,True
6816_03,G,P,4,Earth,D2,Adult,32,7,6,0,0,0,0,True,False,False,True,True,True
6816_04,G,P,4,Earth,D3,Child,10,12,6,0,0,0,0,True,False,False,False,True,True
6816_05,G,P,4,Earth,D1,Child,0,12,6,0,0,0,0,True,False,False,True,False,True
6816_06,G,P,4,Earth,D3,Child,9,12,6,0,0,0,0,True,False,False,True,True,True
6817_01,F,S,5,Earth,D3,Adult,37,9,1,5,59,630,689,False,True,False,False,False,True
6818_01,F,P,5,Earth,D3,Adult,31,6,1,3,2667,41,2708,False,True,False,False,True,True
6819_01,G,S,4,Earth,D3,Adult,37,11,3,3,182,733,915,False,False,False,False,,False
6819_02,G,S,4,Earth,D2,Teen,14,5,3,0,0,0,0,True,False,False,True,,False
6819_03,G,S,4,Earth,D3,Child,3,11,3,0,0,0,0,True,False,False,True,,False
6820_01,F,P,5,Earth,D3,Adult,31,9,1,1,0,1490,1490,False,True,False,False,False,True
6821_01,F,P,5,Earth,D3,Adult,43,4,1,3,1208,346,1554,False,True,False,False,False,True
6822_01,F,S,5,Earth,D3,Teen,15,7,1,3,561,163,724,False,True,False,False,False,True
6823_01,G,S,4,Earth,D2,Adult,18,3,1,0,0,0,0,True,True,False,True,,False
6824_01,G,S,4,Earth,D3,Adult,58,3,1,1,0,444,444,False,True,False,False,True,True
6825_01,F,S,5,Mars,D3,Adult,30,8,2,0,0,0,0,True,False,False,True,True,True
6825_02,F,S,5,Mars,D3,Adult,24,8,2,4,1236,3739,4975,False,False,False,False,False,True
6826_01,G,S,4,Earth,D3,Adult,49,7,1,4,161,1615,1776,False,True,False,False,False,True
6827_01,A,S,1,Europa,D1,Adult,73,8,4,5,841,4748,5589,False,False,False,False,False,True
6827_02,A,S,1,Europa,D3,Teen,14,8,4,0,0,0,0,True,False,False,True,True,True
6827_03,A,S,1,Europa,D3,Adult,50,8,4,0,0,0,0,True,False,False,True,True,True
6827_04,A,S,1,Europa,D3,Child,12,8,4,0,0,0,0,True,False,False,True,True,True
6828_01,G,S,4,Earth,D3,Adult,35,6,1,0,0,0,0,True,True,False,True,,False
6829_01,G,P,4,Earth,D3,Child,2,9,3,0,0,0,0,True,False,False,True,True,True
6829_02,G,P,4,Earth,D3,Adult,49,9,3,3,457,355,812,False,False,False,False,False,True
6829_03,G,P,4,Earth,D3,Adult,32,9,3,0,0,0,0,True,False,False,True,False,True
6830_01,G,P,4,Earth,D2,Adult,19,8,1,0,0,0,0,True,True,False,True,,False
6831_01,G,P,4,Earth,D3,Adult,23,5,1,0,0,0,0,True,True,False,True,False,True
6832_01,F,P,5,Mars,D3,Adult,33,11,1,0,0,0,0,True,True,False,True,True,True
6833_01,E,S,2,Earth,D3,Adult,23,14,1,3,0,1523,1523,False,True,False,False,True,True
6834_01,G,S,4,Earth,D3,Adult,23,9,1,0,0,0,0,True,True,False,True,True,True
6835_01,E,S,2,Mars,D2,Adult,39,6,2,0,0,0,0,True,False,False,True,,False
6835_02,E,S,2,Mars,D3,Adult,48,5,2,2,149,4,153,False,False,False,False,,False
6836_01,G,S,4,Earth,D3,Adult,27,7,1,4,305,603,908,False,True,False,False,,False
6837_01,E,P,2,Mars,D3,Adult,43,6,1,0,0,0,0,True,True,False,True,True,True
6838_01,C,P,1,Europa,D3,Child,3,3,3,0,0,0,0,True,False,False,True,,False
6838_02,C,P,1,Europa,D3,Adult,28,3,3,3,6562,22100,28662,False,False,False,False,,False
6838_03,C,P,1,Europa,D1,Adult,34,3,3,4,2325,10342,12667,False,False,False,False,,False
6839_01,F,S,5,Earth,D3,Adult,36,9,1,2,0,1914,1914,False,True,False,False,False,True
6840_01,F,P,5,Mars,D3,Adult,26,3,1,0,0,0,0,True,True,False,True,True,True
6841_01,E,S,2,Mars,D1,Adult,29,7,1,0,0,0,0,True,True,False,True,True,True
6842_01,F,P,5,Mars,D3,Adult,31,4,1,4,898,701,1599,False,True,False,False,,False
6843_01,B,S,1,Europa,D3,Adult,21,3,2,0,0,0,0,True,False,False,True,True,True
6843_02,B,S,1,Europa,D1,Adult,30,3,2,0,0,0,0,True,False,False,True,True,True
6844_01,E,S,2,Mars,D1,Adult,23,4,1,3,1376,961,2337,False,True,False,False,False,True
6845_01,A,P,1,Europa,D1,Adult,60,2,1,0,0,0,0,True,True,False,True,,False
6846_01,G,P,4,Earth,D3,Adult,45,4,1,4,59,1758,1817,False,True,False,False,,False
6847_01,A,P,1,Europa,D1,Adult,48,2,1,4,1193,4683,5876,False,True,False,False,,False
6848_01,D,P,1,Europa,D3,Teen,13,8,1,0,0,0,0,True,True,False,True,True,True
6849_01,D,S,1,Europa,D3,Adult,21,7,1,3,633,6010,6643,False,True,False,False,,False
6850_01,F,P,5,Earth,D3,Adult,22,7,3,2,138,735,873,False,False,False,False,False,True
6850_02,G,P,4,Earth,D2,Adult,25,7,3,0,0,0,0,True,False,False,True,False,True
6850_03,E,P,2,Earth,D3,Adult,52,7,3,4,846,775,1621,False,False,False,False,False,True
6851_01,E,S,2,Earth,D3,Adult,22,8,1,3,770,18,788,False,True,False,False,True,True
6852_01,F,S,5,Earth,D2,Adult,24,10,2,2,605,0,605,False,False,False,False,,False
6852_02,F,S,5,Earth,D3,Teen,16,10,2,2,1,964,965,False,False,False,False,,False
6853_01,C,P,1,Europa,D1,Adult,31,1,1,4,5662,4218,9880,False,True,False,False,False,True
6854_01,E,P,2,Mars,D3,Adult,23,9,1,3,247,3211,3458,False,True,False,False,False,True
6855_01,F,P,5,Earth,D3,Adult,19,5,1,2,490,159,649,False,True,False,False,,False
6856_01,F,S,5,Mars,D1,Adult,26,8,1,3,144,2676,2820,False,True,False,False,,False
6857_01,F,S,5,Earth,D2,Adult,35,12,1,3,1179,55,1234,False,True,False,False,False,True
6858_01,B,P,1,Europa,D3,Adult,26,8,4,0,0,0,0,True,False,False,True,True,True
6858_02,B,P,1,Europa,D3,Teen,14,8,4,0,0,0,0,True,False,False,True,True,True
6858_03,B,P,1,Europa,D1,Adult,39,8,4,3,60,4984,5044,False,False,False,False,False,True
6858_04,B,P,1,Europa,D3,Child,8,8,4,0,0,0,0,True,False,False,False,True,True
6859_01,G,S,4,Earth,D2,Adult,29,7,1,0,0,0,0,True,True,False,True,True,True
6860_01,F,P,5,Earth,D3,Adult,22,13,1,2,0,806,806,False,True,False,False,,False
6861_01,G,S,4,Earth,D2,Teen,15,8,1,0,0,0,0,True,True,False,True,True,True
6862_01,G,S,4,Earth,D3,Adult,48,7,2,0,0,0,0,True,False,False,True,True,True
6862_02,G,S,4,Earth,D3,Child,9,7,2,0,0,0,0,True,False,False,False,False,True
6863_01,F,S,5,Earth,D3,Adult,25,7,1,3,919,17,936,False,True,False,False,False,True
6864_01,A,P,1,Europa,D3,Teen,13,9,2,0,0,0,0,True,False,False,True,True,True
6864_02,A,P,1,Europa,D1,Adult,25,9,2,0,0,0,0,True,False,False,True,True,True
6865_01,D,S,1,Europa,D3,Adult,27,2,2,4,2878,8099,10977,False,False,False,False,False,True
6865_02,D,S,1,Europa,D3,Adult,32,2,2,0,0,0,0,True,False,False,True,True,True
6866_01,C,S,1,Europa,D1,Adult,20,6,2,4,18057,71,18128,False,False,False,False,True,True
6866_02,C,S,1,Europa,D1,Adult,40,6,2,5,8430,19412,27842,False,False,False,False,False,True
6867_01,F,S,5,Earth,D3,Adult,33,6,1,3,723,223,946,False,True,False,False,,False
6868_01,F,P,5,Earth,D3,Adult,18,6,1,4,91,2159,2250,False,True,False,False,False,True
6869_01,F,P,5,Earth,D3,Adult,21,7,1,2,901,3,904,False,True,False,False,False,True
6870_01,D,S,1,Mars,D3,Adult,44,9,1,4,49,1216,1265,False,True,True,False,,False
6871_01,G,S,4,Earth,D3,Adult,38,5,1,3,617,190,807,False,True,False,False,True,True
6872_01,G,P,4,Earth,D3,Adult,27,13,1,0,0,0,0,True,True,False,True,,False
6873_01,A,P,1,Europa,D1,Adult,62,3,1,5,1095,1295,2390,False,True,False,False,True,True
6874_01,G,S,4,Earth,D2,Adult,23,8,1,0,0,0,0,True,True,False,True,,False
6875_01,B,P,1,Europa,D1,Adult,43,7,3,2,1592,1738,3330,False,False,False,False,,False
6875_02,B,P,1,Europa,D3,Teen,14,3,3,3,689,4765,5454,False,False,False,False,,False
6875_03,B,P,1,Europa,D1,Adult,41,7,3,4,3146,551,3697,False,False,False,False,,False
6876_01,F,S,5,Earth,D3,Adult,20,8,3,2,670,22,692,False,False,False,False,,False
6876_02,G,S,4,Earth,D3,Child,0,8,3,0,0,0,0,True,False,False,False,,False
6876_03,G,S,4,Earth,D3,Child,2,8,3,0,0,0,0,True,False,False,True,,False
6877_01,F,P,5,Earth,D1,Adult,22,7,1,4,155,483,638,False,True,False,False,,False
6878_01,F,S,5,Mars,D3,Adult,29,6,1,0,0,0,0,True,True,False,True,,False
6879_01,G,S,4,Earth,D3,Adult,23,9,1,0,0,0,0,True,True,False,True,True,True
6880_01,F,S,5,Mars,D3,Adult,48,9,2,3,172,2192,2364,False,False,True,False,False,True
6880_02,E,S,2,Mars,D3,Adult,27,9,2,0,0,0,0,True,False,False,True,False,True
6881_01,D,S,1,Mars,D1,Adult,35,7,1,5,1073,705,1778,False,True,False,False,,False
6882_01,F,P,5,Mars,D1,Adult,32,2,2,0,0,0,0,True,False,False,True,True,True
6882_02,E,P,2,Mars,D3,Adult,53,2,2,0,0,0,0,True,False,False,False,False,True
6883_01,G,S,4,Earth,D3,Adult,26,12,1,2,1,398,399,False,True,False,False,True,True
6884_01,G,P,4,Earth,D3,Adult,20,9,1,0,0,0,0,True,True,False,True,,False
6885_01,F,S,5,Mars,D3,Adult,46,16,1,0,0,0,0,True,True,False,True,True,True
6886_01,G,S,4,Earth,D2,Teen,16,15,1,0,0,0,0,True,True,False,True,,False
6887_01,G,S,4,Earth,D3,Adult,32,7,1,4,357,550,907,False,True,False,False,False,True
6888_01,C,P,1,Europa,D3,Adult,38,3,4,4,1720,643,2363,False,False,False,False,,False
6888_02,C,P,1,Europa,D3,Adult,35,1,4,0,0,0,0,True,False,False,True,,False
6888_03,C,P,1,Europa,D3,Adult,19,2,4,0,0,0,0,True,False,False,True,,False
6888_04,C,P,1,Europa,D2,Adult,25,3,4,3,150,5270,5420,False,False,True,False,,False
6889_01,F,S,5,Earth,D3,Adult,40,1,1,2,0,921,921,False,True,False,False,False,True
6890_01,E,S,2,Earth,D3,Adult,32,5,1,4,15,775,790,False,True,False,False,,False
6891_01,D,P,1,Mars,D3,Adult,27,10,1,2,1660,725,2385,False,True,False,False,True,True
6892_01,F,S,5,Earth,D3,Adult,28,8,1,3,669,3,672,False,True,False,False,True,True
6893_01,B,S,1,Europa,D3,Adult,29,2,1,0,0,0,0,True,True,False,True,True,True
6894_01,F,S,5,Mars,D3,Adult,37,10,3,0,0,0,0,True,False,False,True,True,True
6894_02,F,S,5,Mars,D3,Child,0,10,3,0,0,0,0,True,False,False,False,True,True
6894_03,F,S,5,Mars,D3,Child,12,10,3,0,0,0,0,True,False,False,False,True,True
6895_01,C,P,1,Europa,D3,Adult,25,4,1,3,4612,4504,9116,False,True,False,False,False,True
6896_01,E,S,2,Mars,D3,Adult,29,3,3,2,575,473,1048,False,False,False,False,False,True
6896_02,F,S,5,Mars,D3,Child,3,3,3,0,0,0,0,True,False,False,False,True,True
6896_03,F,S,5,Mars,D3,Child,9,3,3,0,0,0,0,True,False,False,False,True,True
6897_01,E,P,2,Earth,D3,Adult,24,0,1,3,1,693,694,False,True,False,False,,False
6898_01,D,P,1,Europa,D1,Adult,27,2,1,4,4276,164,4440,False,True,False,False,True,True
6899_01,A,P,1,Europa,D3,Adult,59,8,2,0,0,0,0,True,False,False,False,True,True
6899_02,A,P,1,Europa,D3,Adult,24,8,2,0,0,0,0,True,False,False,True,False,True
6900_01,G,S,4,Earth,D3,Teen,16,7,1,0,0,0,0,True,True,False,True,True,True
6901_01,F,S,5,Mars,D3,Teen,16,3,1,3,2138,501,2639,False,True,False,False,False,True
6902_01,D,P,1,Europa,D3,Adult,46,1,1,0,0,0,0,True,True,False,True,True,True
6903_01,F,P,5,Earth,D2,Adult,25,11,1,2,1428,1483,2911,False,True,False,False,False,True
6904_01,G,P,4,Earth,D3,Adult,20,11,3,0,0,0,0,True,False,False,True,,False
6904_02,G,P,4,Earth,D3,Adult,27,11,3,0,0,0,0,True,False,False,True,,False
6904_03,G,P,4,Earth,D3,Adult,18,11,3,4,768,77,845,False,False,False,False,,False
6905_01,F,S,5,Earth,D3,Adult,39,5,3,2,741,130,871,False,False,False,False,False,True
6905_02,E,S,2,Earth,D3,Teen,15,5,3,2,0,982,982,False,False,False,False,False,True
6905_03,F,S,5,Earth,D1,Teen,16,5,3,3,753,43,796,False,False,False,False,True,True
6906_01,F,P,5,Mars,D3,Adult,35,4,3,4,5404,1733,7137,False,False,False,False,True,True
6906_02,E,P,2,Mars,D1,Adult,43,7,3,4,1596,539,2135,False,False,False,False,False,True
6906_03,F,P,5,Mars,D3,Child,7,4,3,0,0,0,0,True,False,False,True,True,True
6907_01,G,P,4,Earth,D3,Adult,29,5,1,0,0,0,0,True,True,False,True,True,True
6908_01,C,S,1,Europa,D3,Adult,60,3,1,4,1006,17928,18934,False,True,False,False,False,True
6909_01,B,P,1,Europa,D3,Adult,31,6,1,0,0,0,0,True,True,False,True,,False
6910_01,G,S,4,Earth,D3,Adult,49,4,1,4,18,754,772,False,True,False,False,False,True
6911_01,F,S,5,Mars,D3,Adult,50,5,1,2,1041,118,1159,False,True,False,False,True,True
6912_01,C,P,1,Europa,D3,Adult,40,1,1,3,120,3132,3252,False,True,False,False,False,True
6913_01,F,S,5,Mars,D3,Adult,49,10,2,0,0,0,0,True,False,False,True,True,True
6913_02,E,S,2,Mars,D3,Adult,18,10,2,2,95,1988,2083,False,False,False,False,False,True
6914_01,G,S,4,Earth,D3,Adult,47,5,1,0,0,0,0,True,True,False,True,,False
6915_01,F,S,5,Mars,D3,Adult,29,5,1,0,0,0,0,True,True,False,True,True,True
6916_01,B,P,1,Europa,D3,Adult,58,3,1,0,0,0,0,True,True,False,True,,False
6917_01,F,P,5,Mars,D3,Adult,56,7,1,3,177,1734,1911,False,True,True,False,False,True
6918_01,G,S,4,Earth,D2,Adult,29,13,1,0,0,0,0,True,True,False,True,True,True
6919_01,G,P,4,Earth,D2,Adult,37,7,1,0,0,0,0,True,True,False,True,,False
6920_01,E,S,2,Earth,D3,Adult,29,12,1,3,10,980,990,False,True,False,False,False,True
6921_01,C,S,1,Europa,D3,Adult,22,6,6,3,4004,100,4104,False,False,False,False,True,True
6921_02,C,S,1,Europa,D1,Adult,24,6,6,0,0,0,0,True,False,False,True,True,True
6921_03,C,S,1,Europa,D3,Adult,23,6,6,3,6101,283,6384,False,False,False,False,True,True
6921_04,C,S,1,Europa,D3,Adult,28,6,6,3,14076,1300,15376,False,False,True,False,True,True
6921_05,C,S,1,Europa,D1,Adult,19,6,6,0,0,0,0,True,False,False,True,True,True
6921_06,C,S,1,Europa,D3,Adult,32,6,6,3,89,8331,8420,False,False,False,False,False,True
6922_01,G,P,4,Earth,D2,Adult,35,1,1,0,0,0,0,True,True,False,True,,False
6923_01,F,P,5,Mars,D3,Adult,38,3,1,0,0,0,0,True,True,False,True,,False
6924_01,G,S,4,Earth,D3,Adult,37,13,1,0,0,0,0,True,True,False,False,True,True
6925_01,G,P,4,Earth,D3,Adult,26,7,1,3,677,109,786,False,True,False,False,False,True
6926_01,F,P,5,Mars,D3,Adult,43,11,1,3,674,1944,2618,False,True,False,False,True,True
6927_01,G,P,4,Earth,D3,Adult,32,5,1,3,270,644,914,False,True,False,False,,False
6928_01,E,S,2,Earth,D3,Adult,25,8,2,2,0,996,996,False,False,False,False,False,True
6928_02,G,S,4,Earth,D3,Child,11,8,2,0,0,0,0,True,False,False,False,False,True
6929_01,G,P,4,Earth,D3,Child,4,5,3,0,0,0,0,True,False,False,False,True,True
6929_02,G,P,4,Earth,D3,Adult,32,5,3,0,0,0,0,True,False,False,True,True,True
6929_03,E,P,2,Earth,D3,Teen,15,5,3,4,780,11,791,False,False,False,False,True,True
6930_01,G,S,4,Earth,D3,Teen,17,3,1,0,0,0,0,True,True,False,True,True,True
6931_01,C,P,1,Europa,D1,Adult,37,2,1,0,0,0,0,True,True,False,True,True,True
6932_01,G,S,4,Earth,D3,Adult,20,12,1,3,83,671,754,False,True,False,False,True,True
6933_01,E,P,2,Europa,D1,Adult,35,4,2,0,0,0,0,True,False,False,True,,False
6933_02,E,P,2,Europa,D3,Adult,27,5,2,0,0,0,0,True,False,False,True,,False
6934_01,F,P,5,Mars,D3,Adult,47,4,2,3,1232,196,1428,False,False,False,False,True,True
6934_02,E,P,2,Mars,D1,Teen,16,4,2,3,450,1674,2124,False,False,False,False,False,True
6935_01,F,P,5,Earth,D3,Adult,61,10,1,1,0,703,703,False,True,False,False,,False
6936_01,D,P,1,Mars,D3,Adult,72,3,3,2,193,2596,2789,False,False,False,False,,False
6936_02,E,P,2,Mars,D3,Adult,30,3,3,2,0,2103,2103,False,False,False,False,,False
6936_03,F,P,5,Mars,D3,Teen,14,3,3,0,0,0,0,True,False,False,True,,False
6937_01,G,S,4,Earth,D3,Child,8,11,1,0,0,0,0,True,True,False,True,True,True
6938_01,G,P,4,Earth,D3,Adult,28,4,1,0,0,0,0,True,True,False,True,,False
6939_01,G,P,4,Earth,D3,Adult,22,4,1,3,0,907,907,False,True,False,False,False,True
6940_01,F,S,5,Mars,D3,Adult,39,3,1,2,687,9,696,False,True,False,False,True,True
6941_01,G,P,4,Earth,D3,Adult,20,5,1,0,0,0,0,True,True,False,True,,False
6942_01,G,S,4,Earth,D3,Adult,41,19,1,0,0,0,0,True,True,False,True,,False
6943_01,B,S,1,Europa,D1,Adult,57,1,1,0,0,0,0,True,True,False,True,True,True
6944_01,C,P,1,Europa,D3,Adult,29,2,1,0,0,0,0,True,True,False,True,True,True
6945_01,B,S,1,Europa,D1,Adult,34,3,1,0,0,0,0,True,True,False,True,True,True
